store_id,product_id,category,week_start,opening_stock,units_received,spoilage_units,units_sold,closing_stock,stockout_flag,lost_sales_units,reorder_point,safety_stock,supplier_id
S008,P020,Household Essentials,2025-03-24,69,0.0,0,14,55,0,0,26,4,SUP008
S011,P028,Personal Care,2025-11-24,287,0.0,0,52,235,0,0,123,20,SUP010
S004,P020,Household Essentials,2025-04-21,62,37.0,0,9,53,0,0,23,4,SUP008
S002,P030,Personal Care,2025-06-30,113,0.0,0,26,87,0,0,89,15,SUP010
S011,P017,Beverages,2025-12-15,568,0.0,3,47,518,0,0,165,21,SUP005
S008,P016,Beverages,2025-02-03,197,0.0,1,34,162,0,0,80,13,SUP006
S012,P020,Household Essentials,2025-03-10,36,32.0,0,12,24,0,0,23,4,SUP008
S011,P026,Personal Care,2025-01-06,159,0.0,0,52,107,0,0,136,23,SUP010
S005,P029,Personal Care,2025-08-18,87,0.0,0,22,65,0,0,89,11,SUP009
S009,P007,Packaged Foods,2025-07-14,76,0.0,0,32,44,0,0,68,17,SUP003
S001,P018,Beverages,2025-05-19,184,0.0,1,96,87,0,0,221,37,SUP006
S009,P006,Perishables,2025-06-16,334,0.0,17,46,271,0,0,170,21,SUP002
S015,P017,Beverages,2025-09-15,92,0.0,0,46,46,0,0,172,22,SUP005
S015,P027,Personal Care,2025-05-12,626,0.0,3,43,580,0,0,139,17,SUP009
S008,P019,Household Essentials,2025-02-24,63,43.0,0,24,39,0,0,34,8,SUP007
S007,P021,Household Essentials,2025-12-01,96,0.0,0,50,46,0,0,81,20,SUP007
S011,P028,Personal Care,2025-08-25,113,0.0,0,53,60,0,0,123,20,SUP010
S002,P012,Packaged Foods,2025-05-05,81,73.0,0,21,60,0,0,59,7,SUP004
S007,P015,Beverages,2025-08-18,220,0.0,1,26,193,0,0,112,14,SUP005
S006,P004,Perishables,2025-02-10,788,375.0,39,59,690,0,0,183,23,SUP002
S011,P012,Packaged Foods,2025-01-20,20,0.0,0,17,3,0,0,52,7,SUP004
S012,P023,Household Essentials,2025-04-21,52,0.0,0,30,22,0,0,37,9,SUP007
S006,P022,Household Essentials,2025-09-22,109,0.0,0,58,51,0,0,149,25,SUP008
S004,P005,Perishables,2025-03-24,193,67.0,12,29,152,0,0,62,10,SUP001
S011,P024,Household Essentials,2025-08-25,142,0.0,0,22,120,0,0,70,12,SUP008
S006,P009,Packaged Foods,2025-08-11,83,59.0,0,24,59,0,0,44,11,SUP003
S005,P021,Household Essentials,2025-11-10,432,0.0,0,74,358,0,0,137,34,SUP007
S002,P015,Beverages,2025-02-24,774,278.0,3,49,722,0,0,135,17,SUP005
S002,P004,Perishables,2025-01-06,207,0.0,10,63,134,0,0,184,23,SUP002
S011,P004,Perishables,2025-04-21,40,0.0,2,38,0,1,20,164,20,SUP002
S010,P008,Packaged Foods,2025-01-20,53,0.0,0,27,26,0,0,109,14,SUP004
S005,P008,Packaged Foods,2025-08-11,147,0.0,0,57,90,0,0,168,21,SUP004
S004,P018,Beverages,2025-12-08,69,0.0,0,27,42,0,0,70,12,SUP006
S008,P026,Personal Care,2025-02-10,275,0.0,1,39,235,0,0,83,14,SUP010
S006,P003,Perishables,2025-11-24,94,0.0,3,30,61,0,0,91,15,SUP001
S006,P029,Personal Care,2025-01-20,29,0.0,0,20,9,0,0,62,8,SUP009
S011,P009,Packaged Foods,2025-05-19,75,59.0,0,26,49,0,0,40,10,SUP003
S015,P001,Perishables,2025-05-05,156,108.0,6,47,103,0,0,104,17,SUP001
S015,P024,Household Essentials,2025-08-25,158,0.0,0,30,128,0,0,73,12,SUP008
S005,P026,Personal Care,2025-10-20,465,0.0,1,100,364,0,0,217,36,SUP010
S013,P017,Beverages,2025-02-17,1526,1008.0,8,82,1436,0,0,262,33,SUP005
S008,P016,Beverages,2025-04-07,104,0.0,0,36,68,0,0,80,13,SUP006
S008,P030,Personal Care,2025-05-19,33,0.0,0,23,10,0,0,48,8,SUP010
S005,P021,Household Essentials,2025-03-10,257,217.0,0,90,167,0,0,137,34,SUP007
S002,P013,Beverages,2025-05-26,91,0.0,0,41,50,0,0,94,12,SUP005
S013,P006,Perishables,2025-04-07,38,0.0,2,36,0,1,1,152,19,SUP002
S007,P002,Perishables,2025-08-18,194,194.0,9,19,166,0,0,66,8,SUP002
S012,P022,Household Essentials,2025-12-15,115,74.0,0,29,86,0,0,73,12,SUP008
S003,P020,Household Essentials,2025-05-05,130,74.0,0,26,104,0,0,47,8,SUP008
S011,P023,Household Essentials,2025-01-06,85,0.0,0,42,43,0,0,68,17,SUP007
S003,P008,Packaged Foods,2025-09-29,96,0.0,0,36,60,0,0,115,14,SUP004
S004,P012,Packaged Foods,2025-01-13,23,0.0,0,8,15,0,0,28,4,SUP004
S015,P003,Perishables,2025-05-26,415,170.0,15,36,364,0,0,85,14,SUP001
S002,P011,Packaged Foods,2025-08-25,143,89.0,0,39,104,0,0,76,19,SUP003
S014,P005,Perishables,2025-05-26,375,0.0,22,51,302,0,0,117,20,SUP001
S005,P008,Packaged Foods,2025-02-17,669,0.0,1,50,618,0,0,168,21,SUP004
S008,P007,Packaged Foods,2025-10-06,54,0.0,0,19,35,0,0,23,6,SUP003
S002,P026,Personal Care,2025-01-06,177,0.0,0,50,127,0,0,152,25,SUP010
S008,P028,Personal Care,2025-03-17,248,82.0,0,20,228,0,0,75,12,SUP010
S012,P006,Perishables,2025-06-23,59,0.0,3,18,38,0,0,53,7,SUP002
S006,P001,Perishables,2025-02-24,102,0.0,4,52,46,0,0,112,19,SUP001
S011,P012,Packaged Foods,2025-11-17,219,0.0,0,19,200,0,0,52,7,SUP004
S007,P024,Household Essentials,2025-03-10,103,96.0,0,37,66,0,0,66,11,SUP008
S010,P022,Household Essentials,2025-10-13,92,0.0,0,62,30,0,0,137,23,SUP008
S007,P015,Beverages,2025-03-17,538,0.0,2,42,494,0,0,112,14,SUP005
S009,P029,Personal Care,2025-06-09,428,190.0,0,27,401,0,0,98,12,SUP009
S009,P006,Perishables,2025-01-27,236,208.0,12,38,186,0,0,170,21,SUP002
S003,P020,Household Essentials,2025-05-26,54,0.0,0,19,35,0,0,47,8,SUP008
S007,P005,Perishables,2025-05-05,303,199.0,18,52,233,0,0,107,18,SUP001
S007,P022,Household Essentials,2025-12-22,111,0.0,0,59,52,0,0,125,21,SUP008
S013,P029,Personal Care,2025-01-20,42,0.0,0,26,16,0,0,88,11,SUP009
S008,P021,Household Essentials,2025-08-04,164,160.0,0,35,129,0,0,52,13,SUP007
S008,P012,Packaged Foods,2025-11-03,73,0.0,0,8,65,0,0,32,4,SUP004
S006,P014,Beverages,2025-07-07,261,0.0,1,24,236,0,0,77,13,SUP006
S014,P023,Household Essentials,2025-11-03,140,0.0,0,38,102,0,0,71,18,SUP007
S010,P022,Household Essentials,2025-05-05,489,141.0,0,60,429,0,0,137,23,SUP008
S003,P015,Beverages,2025-12-15,113,0.0,0,30,83,0,0,132,16,SUP005
S001,P006,Perishables,2025-09-15,627,0.0,31,52,544,0,0,164,21,SUP002
S009,P007,Packaged Foods,2025-11-03,127,86.0,0,39,88,0,0,68,17,SUP003
S010,P023,Household Essentials,2025-11-17,40,0.0,0,35,5,0,0,71,18,SUP007
S008,P014,Beverages,2025-03-31,91,0.0,0,21,70,0,0,42,7,SUP006
S012,P028,Personal Care,2025-07-14,73,0.0,0,28,45,0,0,67,11,SUP010
S009,P006,Perishables,2025-12-08,425,0.0,21,61,343,0,0,170,21,SUP002
S004,P004,Perishables,2025-12-08,277,0.0,14,25,238,0,0,89,11,SUP002
S008,P020,Household Essentials,2025-06-30,41,35.0,0,11,30,0,0,26,4,SUP008
S001,P028,Personal Care,2025-02-17,278,0.0,0,91,187,0,0,210,35,SUP010
S013,P021,Household Essentials,2025-02-10,255,203.0,0,88,167,0,0,136,34,SUP007
S009,P007,Packaged Foods,2025-04-21,40,0.0,0,40,0,1,4,68,17,SUP003
S004,P008,Packaged Foods,2025-07-28,250,0.0,0,19,231,0,0,57,7,SUP004
S001,P029,Personal Care,2025-02-10,410,179.0,0,41,369,0,0,95,12,SUP009
S005,P002,Perishables,2025-06-30,64,0.0,3,43,18,0,0,113,14,SUP002
S007,P002,Perishables,2025-04-28,25,0.0,1,24,0,0,0,66,8,SUP002
S013,P011,Packaged Foods,2025-09-22,202,103.0,0,41,161,0,0,108,27,SUP003
S008,P028,Personal Care,2025-09-22,201,0.0,0,24,177,0,0,75,12,SUP010
S011,P030,Personal Care,2025-09-22,206,113.0,0,31,175,0,0,79,13,SUP010
S009,P005,Perishables,2025-08-25,328,0.0,20,86,222,0,0,201,34,SUP001
S006,P014,Beverages,2025-08-11,111,0.0,0,32,79,0,0,77,13,SUP006
S003,P004,Perishables,2025-06-16,325,0.0,16,51,258,0,0,180,23,SUP002
S004,P005,Perishables,2025-08-04,143,0.0,9,25,109,0,0,62,10,SUP001
S007,P028,Personal Care,2025-02-10,201,0.0,0,50,151,0,0,115,19,SUP010
S009,P013,Beverages,2025-06-02,931,605.0,1,50,880,0,0,147,18,SUP005
S015,P029,Personal Care,2025-04-14,83,0.0,0,20,63,0,0,58,7,SUP009
S001,P014,Beverages,2025-06-16,184,0.0,1,56,127,0,0,118,20,SUP006
S016,P030,Personal Care,2025-10-06,73,0.0,0,34,39,0,0,46,8,SUP010
S012,P018,Beverages,2025-01-06,83,0.0,0,33,50,0,0,71,12,SUP006
S008,P026,Personal Care,2025-06-30,51,0.0,0,38,13,0,0,83,14,SUP010
S006,P030,Personal Care,2025-01-13,77,0.0,0,43,34,0,0,89,15,SUP010
S006,P014,Beverages,2025-05-19,145,0.0,1,36,108,0,0,77,13,SUP006
S015,P028,Personal Care,2025-02-10,266,0.0,0,66,200,0,0,128,21,SUP010
S010,P022,Household Essentials,2025-05-12,429,0.0,0,64,365,0,0,137,23,SUP008
S006,P030,Personal Care,2025-12-15,106,0.0,0,37,69,0,0,89,15,SUP010
S006,P005,Perishables,2025-01-20,182,166.0,11,52,119,0,0,128,21,SUP001
S009,P025,Personal Care,2025-04-21,161,0.0,0,54,107,0,0,172,22,SUP009
S011,P014,Beverages,2025-05-05,106,0.0,0,30,76,0,0,69,11,SUP006
S011,P019,Household Essentials,2025-06-09,104,67.0,0,41,63,0,0,55,14,SUP007
S006,P010,Packaged Foods,2025-04-21,89,0.0,0,34,55,0,0,93,12,SUP004
S010,P009,Packaged Foods,2025-07-07,129,128.0,0,31,98,0,0,41,10,SUP003
S006,P005,Perishables,2025-03-03,142,0.0,9,64,69,0,0,128,21,SUP001
S014,P007,Packaged Foods,2025-09-22,48,0.0,0,16,32,0,0,40,10,SUP003
S015,P027,Personal Care,2025-05-05,387,248.0,2,46,339,0,0,139,17,SUP009
S009,P016,Beverages,2025-01-20,379,275.0,1,111,267,0,0,230,38,SUP006
S015,P024,Household Essentials,2025-05-26,126,0.0,0,35,91,0,0,73,12,SUP008
S002,P019,Household Essentials,2025-12-08,30,0.0,0,30,0,1,9,62,16,SUP007
S005,P016,Beverages,2025-02-17,859,0.0,3,93,763,0,0,209,35,SUP006
S002,P015,Beverages,2025-02-17,545,0.0,2,47,496,0,0,135,17,SUP005
S008,P024,Household Essentials,2025-08-18,116,60.0,0,18,98,0,0,43,7,SUP008
S013,P004,Perishables,2025-07-14,352,352.0,18,63,271,0,0,260,32,SUP002
S015,P030,Personal Care,2025-06-09,125,0.0,0,27,98,0,0,83,14,SUP010
S011,P022,Household Essentials,2025-12-01,157,0.0,0,60,97,0,0,133,22,SUP008
S001,P014,Beverages,2025-04-07,246,0.0,1,44,201,0,0,118,20,SUP006
S001,P018,Beverages,2025-09-29,198,0.0,1,74,123,0,0,221,37,SUP006
S001,P007,Packaged Foods,2025-06-16,123,86.0,0,46,77,0,0,66,16,SUP003
S010,P011,Packaged Foods,2025-07-28,55,0.0,0,39,16,0,0,70,18,SUP003
S008,P013,Beverages,2025-09-01,109,0.0,0,12,97,0,0,51,6,SUP005
S011,P023,Household Essentials,2025-04-21,128,91.0,0,41,87,0,0,68,17,SUP007
S013,P012,Packaged Foods,2025-02-17,426,89.0,1,28,397,0,0,83,10,SUP004
S010,P014,Beverages,2025-06-16,77,0.0,0,32,45,0,0,71,12,SUP006
S016,P017,Beverages,2025-12-01,331,0.0,2,36,293,0,0,96,12,SUP005
S011,P017,Beverages,2025-02-24,568,0.0,3,62,503,0,0,165,21,SUP005
S015,P008,Packaged Foods,2025-10-13,159,135.0,0,34,125,0,0,109,14,SUP004
S004,P019,Household Essentials,2025-03-31,33,0.0,0,22,11,0,0,30,7,SUP007
S006,P001,Perishables,2025-03-24,466,301.0,18,44,404,0,0,112,19,SUP001
S001,P028,Personal Care,2025-01-06,245,0.0,0,62,183,0,0,210,35,SUP010
S015,P029,Personal Care,2025-04-28,42,0.0,0,16,26,0,0,58,7,SUP009
S014,P006,Perishables,2025-09-22,147,0.0,7,23,117,0,0,99,12,SUP002
S012,P015,Beverages,2025-11-10,310,74.0,1,20,289,0,0,66,8,SUP005
S002,P008,Packaged Foods,2025-01-13,103,0.0,0,38,65,0,0,118,15,SUP004
S008,P007,Packaged Foods,2025-06-30,27,27.0,0,12,15,0,0,23,6,SUP003
S009,P014,Beverages,2025-11-10,278,0.0,1,44,233,0,0,122,20,SUP006
S002,P008,Packaged Foods,2025-12-08,178,158.0,0,36,142,0,0,118,15,SUP004
S013,P016,Beverages,2025-01-27,605,351.0,2,83,520,0,0,207,34,SUP006
S008,P007,Packaged Foods,2025-07-28,52,0.0,0,15,37,0,0,23,6,SUP003
S013,P018,Beverages,2025-02-10,674,292.0,3,124,547,0,0,205,34,SUP006
S011,P030,Personal Care,2025-02-24,88,0.0,0,33,55,0,0,79,13,SUP010
S001,P015,Beverages,2025-05-05,291,291.0,1,66,224,0,0,205,26,SUP005
S015,P025,Personal Care,2025-08-04,273,167.0,1,31,241,0,0,102,13,SUP009
S002,P015,Beverages,2025-03-17,619,0.0,2,59,558,0,0,135,17,SUP005
S010,P022,Household Essentials,2025-03-10,206,145.0,0,60,146,0,0,137,23,SUP008
S006,P009,Packaged Foods,2025-02-10,83,54.0,0,32,51,0,0,44,11,SUP003
S011,P016,Beverages,2025-12-01,266,0.0,1,40,225,0,0,130,22,SUP006
S006,P005,Perishables,2025-09-15,172,0.0,10,52,110,0,0,128,21,SUP001
S008,P019,Household Essentials,2025-09-08,63,40.0,0,19,44,0,0,34,8,SUP007
S009,P004,Perishables,2025-04-21,750,443.0,38,89,623,0,0,289,36,SUP002
S013,P013,Beverages,2025-08-18,256,0.0,0,49,207,0,0,132,17,SUP005
S003,P007,Packaged Foods,2025-04-21,136,136.0,0,35,101,0,0,42,11,SUP003
S003,P009,Packaged Foods,2025-10-06,49,0.0,0,36,13,0,0,43,11,SUP003
S002,P016,Beverages,2025-01-13,121,0.0,0,56,65,0,0,147,24,SUP006
S015,P004,Perishables,2025-03-03,458,0.0,23,60,375,0,0,171,21,SUP002
S013,P003,Perishables,2025-01-06,151,0.0,5,59,87,0,0,129,22,SUP001
S012,P029,Personal Care,2025-05-19,123,55.0,0,10,113,0,0,30,4,SUP009
S001,P019,Household Essentials,2025-10-13,287,277.0,0,64,223,0,0,95,24,SUP007
S014,P026,Personal Care,2025-04-21,219,144.0,0,66,153,0,0,140,23,SUP010
S005,P025,Personal Care,2025-10-06,554,0.0,1,59,494,0,0,156,20,SUP009
S013,P014,Beverages,2025-05-12,204,0.0,1,52,151,0,0,109,18,SUP006
S011,P022,Household Essentials,2025-05-19,147,0.0,0,52,95,0,0,133,22,SUP008
S002,P017,Beverages,2025-05-12,498,308.0,2,71,425,0,0,186,23,SUP005
S012,P011,Packaged Foods,2025-09-01,46,0.0,0,22,24,0,0,37,9,SUP003
S012,P029,Personal Care,2025-09-15,107,0.0,0,9,98,0,0,30,4,SUP009
S003,P004,Perishables,2025-12-22,429,0.0,21,50,358,0,0,180,23,SUP002
S009,P011,Packaged Foods,2025-07-14,142,0.0,0,68,74,0,0,120,30,SUP003
S003,P019,Household Essentials,2025-06-09,67,0.0,0,45,22,0,0,61,15,SUP007
S002,P027,Personal Care,2025-10-06,371,0.0,2,51,318,0,0,150,19,SUP009
S014,P002,Perishables,2025-10-13,26,0.0,1,23,2,0,0,73,9,SUP002
S006,P014,Beverages,2025-11-03,124,89.0,0,20,104,0,0,77,13,SUP006
S007,P028,Personal Care,2025-12-29,305,173.0,0,46,259,0,0,115,19,SUP010
S008,P020,Household Essentials,2025-07-21,52,0.0,0,9,43,0,0,26,4,SUP008
S002,P006,Perishables,2025-03-10,330,0.0,16,34,280,0,0,108,14,SUP002
S011,P030,Personal Care,2025-10-20,80,0.0,0,33,47,0,0,79,13,SUP010
S014,P029,Personal Care,2025-02-24,204,0.0,0,19,185,0,0,57,7,SUP009
S008,P014,Beverages,2025-04-21,33,0.0,0,15,18,0,0,42,7,SUP006
S010,P019,Household Essentials,2025-10-13,107,65.0,0,42,65,0,0,57,14,SUP007
S010,P018,Beverages,2025-11-03,213,150.0,1,43,169,0,0,134,22,SUP006
S005,P017,Beverages,2025-01-13,188,0.0,1,83,104,0,0,264,33,SUP005
S008,P013,Beverages,2025-04-14,54,0.0,0,16,38,0,0,51,6,SUP005
S002,P016,Beverages,2025-09-15,364,0.0,1,64,299,0,0,147,24,SUP006
S011,P017,Beverages,2025-06-16,560,0.0,3,59,498,0,0,165,21,SUP005
S008,P030,Personal Care,2025-01-13,36,0.0,0,15,21,0,0,48,8,SUP010
S012,P029,Personal Care,2025-01-13,23,0.0,0,11,12,0,0,30,4,SUP009
S004,P016,Beverages,2025-05-05,40,0.0,0,30,10,0,0,71,12,SUP006
S013,P016,Beverages,2025-05-19,417,0.0,1,103,313,0,0,207,34,SUP006
S007,P002,Perishables,2025-09-29,260,0.0,12,31,217,0,0,66,8,SUP002
S011,P018,Beverages,2025-03-24,295,0.0,1,55,239,0,0,129,22,SUP006
S015,P020,Household Essentials,2025-02-03,112,0.0,0,19,93,0,0,44,7,SUP008
S005,P013,Beverages,2025-06-23,330,0.0,0,45,285,0,0,134,17,SUP005
S005,P002,Perishables,2025-07-14,169,169.0,8,28,133,0,0,113,14,SUP002
S005,P029,Personal Care,2025-06-30,296,0.0,0,35,261,0,0,89,11,SUP009
S015,P003,Perishables,2025-08-25,142,0.0,5,33,104,0,0,85,14,SUP001
S005,P018,Beverages,2025-12-08,518,339.0,2,81,435,0,0,207,34,SUP006
S004,P016,Beverages,2025-04-21,109,0.0,0,36,73,0,0,71,12,SUP006
S013,P024,Household Essentials,2025-06-02,65,0.0,0,56,9,0,0,111,19,SUP008
S003,P017,Beverages,2025-04-14,440,0.0,2,62,376,0,0,181,23,SUP005
S011,P012,Packaged Foods,2025-04-07,220,0.0,0,18,202,0,0,52,7,SUP004
S004,P023,Household Essentials,2025-02-17,42,0.0,0,20,22,0,0,37,9,SUP007
S004,P002,Perishables,2025-03-03,107,0.0,5,11,91,0,0,38,5,SUP002
S014,P026,Personal Care,2025-05-05,302,0.0,1,69,232,0,0,140,23,SUP010
S002,P011,Packaged Foods,2025-04-14,143,123.0,0,53,90,0,0,76,19,SUP003
S014,P020,Household Essentials,2025-01-13,33,0.0,0,14,19,0,0,44,7,SUP008
S007,P015,Beverages,2025-01-06,126,0.0,1,42,83,0,0,112,14,SUP005
S004,P016,Beverages,2025-09-01,129,0.0,0,19,110,0,0,71,12,SUP006
S008,P013,Beverages,2025-02-24,181,0.0,0,22,159,0,0,51,6,SUP005
S002,P021,Household Essentials,2025-04-07,42,0.0,0,42,0,1,21,97,24,SUP007
S006,P026,Personal Care,2025-11-10,225,0.0,0,64,161,0,0,152,25,SUP010
S013,P014,Beverages,2025-03-03,165,137.0,1,55,109,0,0,109,18,SUP006
S001,P028,Personal Care,2025-08-25,303,0.0,0,84,219,0,0,210,35,SUP010
S014,P007,Packaged Foods,2025-04-14,44,0.0,0,26,18,0,0,40,10,SUP003
S016,P010,Packaged Foods,2025-07-21,130,0.0,0,18,112,0,0,48,6,SUP004
S011,P004,Perishables,2025-05-19,804,184.0,40,62,702,0,0,164,20,SUP002
S002,P011,Packaged Foods,2025-05-26,143,118.0,0,58,85,0,0,76,19,SUP003
S002,P016,Beverages,2025-07-14,207,0.0,1,82,124,0,0,147,24,SUP006
S008,P011,Packaged Foods,2025-09-08,51,0.0,0,19,32,0,0,41,10,SUP003
S001,P029,Personal Care,2025-01-27,135,118.0,0,19,116,0,0,95,12,SUP009
S002,P008,Packaged Foods,2025-05-26,506,0.0,1,40,465,0,0,118,15,SUP004
S013,P028,Personal Care,2025-01-13,135,0.0,0,82,53,0,0,195,32,SUP010
S004,P013,Beverages,2025-12-29,129,0.0,0,12,117,0,0,45,6,SUP005
S013,P003,Perishables,2025-07-28,120,0.0,4,59,57,0,0,129,22,SUP001
S005,P016,Beverages,2025-06-30,603,390.0,2,74,527,0,0,209,35,SUP006
S016,P001,Perishables,2025-02-24,35,0.0,1,34,0,1,0,58,10,SUP001
S002,P020,Household Essentials,2025-05-26,167,0.0,0,24,143,0,0,48,8,SUP008
S003,P021,Household Essentials,2025-04-14,177,114.0,0,56,121,0,0,94,24,SUP007
S010,P023,Household Essentials,2025-09-01,92,0.0,0,35,57,0,0,71,18,SUP007
S013,P005,Perishables,2025-03-03,285,285.0,17,72,196,0,0,181,30,SUP001
S012,P029,Personal Care,2025-06-09,93,0.0,0,10,83,0,0,30,4,SUP009
S009,P024,Household Essentials,2025-02-24,146,0.0,0,49,97,0,0,124,21,SUP008
S006,P017,Beverages,2025-08-04,541,0.0,3,47,491,0,0,185,23,SUP005
S007,P003,Perishables,2025-09-15,118,88.0,4,28,86,0,0,76,13,SUP001
S008,P025,Personal Care,2025-04-07,103,0.0,0,20,83,0,0,60,7,SUP009
S013,P001,Perishables,2025-06-30,474,314.0,18,92,364,0,0,158,26,SUP001
S001,P015,Beverages,2025-02-10,864,397.0,3,65,796,0,0,205,26,SUP005
S015,P017,Beverages,2025-03-31,268,0.0,1,59,208,0,0,172,22,SUP005
S009,P023,Household Essentials,2025-11-10,313,0.0,0,61,252,0,0,121,30,SUP007
S004,P004,Perishables,2025-11-24,359,0.0,18,20,321,0,0,89,11,SUP002
S011,P008,Packaged Foods,2025-06-16,407,0.0,1,32,374,0,0,105,13,SUP004
S008,P024,Household Essentials,2025-05-05,132,45.0,0,19,113,0,0,43,7,SUP008
S009,P024,Household Essentials,2025-01-20,200,160.0,0,56,144,0,0,124,21,SUP008
S008,P028,Personal Care,2025-05-26,302,0.0,0,36,266,0,0,75,12,SUP010
S015,P003,Perishables,2025-09-01,104,0.0,4,32,68,0,0,85,14,SUP001
S003,P001,Perishables,2025-07-07,314,0.0,12,56,246,0,0,110,18,SUP001
S013,P019,Household Essentials,2025-03-10,217,0.0,0,67,150,0,0,88,22,SUP007
S006,P019,Household Essentials,2025-07-21,173,150.0,0,36,137,0,0,62,16,SUP007
S008,P011,Packaged Foods,2025-02-24,98,0.0,0,26,72,0,0,41,10,SUP003
S015,P003,Perishables,2025-06-02,364,0.0,13,35,316,0,0,85,14,SUP001
S005,P028,Personal Care,2025-03-17,544,324.0,0,92,452,0,0,196,33,SUP010
S007,P022,Household Essentials,2025-08-04,312,0.0,0,60,252,0,0,125,21,SUP008
S007,P001,Perishables,2025-07-14,90,0.0,3,47,40,0,0,94,16,SUP001
S004,P012,Packaged Foods,2025-07-28,22,0.0,0,9,13,0,0,28,4,SUP004
S004,P027,Personal Care,2025-09-22,180,0.0,1,19,160,0,0,72,9,SUP009
S003,P012,Packaged Foods,2025-12-08,244,0.0,0,18,226,0,0,57,7,SUP004
S013,P014,Beverages,2025-03-24,191,0.0,1,35,155,0,0,109,18,SUP006
S005,P017,Beverages,2025-10-06,525,0.0,3,104,418,0,0,264,33,SUP005
S014,P022,Household Essentials,2025-10-20,194,0.0,0,76,118,0,0,137,23,SUP008
S012,P005,Perishables,2025-04-21,52,0.0,3,27,22,0,0,62,10,SUP001
S016,P015,Beverages,2025-11-10,305,0.0,1,19,285,0,0,69,9,SUP005
S002,P011,Packaged Foods,2025-03-10,47,0.0,0,47,0,1,7,76,19,SUP003
S003,P017,Beverages,2025-09-01,237,0.0,1,54,182,0,0,181,23,SUP005
S005,P024,Household Essentials,2025-09-08,312,184.0,0,38,274,0,0,112,19,SUP008
S012,P023,Household Essentials,2025-02-17,70,0.0,0,22,48,0,0,37,9,SUP007
S006,P019,Household Essentials,2025-04-14,67,0.0,0,53,14,0,0,62,16,SUP007
S003,P017,Beverages,2025-11-10,788,0.0,4,49,735,0,0,181,23,SUP005
S005,P029,Personal Care,2025-11-24,45,0.0,0,28,17,0,0,89,11,SUP009
S012,P007,Packaged Foods,2025-08-11,25,0.0,0,11,14,0,0,21,5,SUP003
S006,P021,Household Essentials,2025-05-26,107,0.0,0,73,34,0,0,96,24,SUP007
S014,P029,Personal Care,2025-03-31,97,0.0,0,17,80,0,0,57,7,SUP009
S015,P004,Perishables,2025-09-29,62,0.0,3,56,3,0,0,171,21,SUP002
S006,P014,Beverages,2025-03-24,148,0.0,1,45,102,0,0,77,13,SUP006
S011,P003,Perishables,2025-08-04,322,0.0,12,31,279,0,0,81,14,SUP001
S004,P023,Household Essentials,2025-05-05,41,0.0,0,28,13,0,0,37,9,SUP007
S009,P023,Household Essentials,2025-04-14,238,0.0,0,82,156,0,0,121,30,SUP007
S015,P010,Packaged Foods,2025-10-27,250,0.0,1,24,225,0,0,86,11,SUP004
S009,P026,Personal Care,2025-02-10,508,0.0,1,120,387,0,0,239,40,SUP010
S008,P007,Packaged Foods,2025-03-24,29,0.0,0,17,12,0,0,23,6,SUP003
S012,P010,Packaged Foods,2025-09-08,24,0.0,0,12,12,0,0,45,6,SUP004
S010,P009,Packaged Foods,2025-03-17,81,0.0,0,27,54,0,0,41,10,SUP003
S009,P024,Household Essentials,2025-04-21,190,128.0,0,82,108,0,0,124,21,SUP008
S008,P003,Perishables,2025-10-20,73,73.0,3,21,49,0,0,50,8,SUP001
S015,P012,Packaged Foods,2025-02-03,136,81.0,0,20,116,0,0,54,7,SUP004
S011,P010,Packaged Foods,2025-07-07,239,0.0,1,21,217,0,0,83,10,SUP004
S016,P018,Beverages,2025-08-25,137,0.0,1,36,100,0,0,75,12,SUP006
S014,P007,Packaged Foods,2025-03-17,48,0.0,0,22,26,0,0,40,10,SUP003
S016,P002,Perishables,2025-07-28,11,0.0,0,11,0,0,0,41,5,SUP002
S010,P009,Packaged Foods,2025-02-24,19,0.0,0,19,0,1,5,41,10,SUP003
S009,P014,Beverages,2025-06-30,626,243.0,3,57,566,0,0,122,20,SUP006
S013,P016,Beverages,2025-10-27,546,363.0,2,80,464,0,0,207,34,SUP006
S016,P003,Perishables,2025-11-10,55,0.0,2,23,30,0,0,47,8,SUP001
S006,P007,Packaged Foods,2025-07-21,81,59.0,0,18,63,0,0,43,11,SUP003
S016,P004,Perishables,2025-12-01,577,196.0,29,24,524,0,0,95,12,SUP002
S011,P024,Household Essentials,2025-05-12,160,0.0,0,29,131,0,0,70,12,SUP008
S015,P007,Packaged Foods,2025-08-11,114,100.0,0,20,94,0,0,40,10,SUP003
S006,P008,Packaged Foods,2025-01-13,98,0.0,0,42,56,0,0,118,15,SUP004
S008,P003,Perishables,2025-01-27,141,90.0,5,28,108,0,0,50,8,SUP001
S009,P027,Personal Care,2025-09-15,622,0.0,3,49,570,0,0,236,29,SUP009
S006,P006,Perishables,2025-07-14,153,153.0,8,33,112,0,0,108,13,SUP002
S006,P025,Personal Care,2025-11-03,327,0.0,1,29,297,0,0,109,14,SUP009
S001,P001,Perishables,2025-06-16,486,302.0,18,86,382,0,0,170,28,SUP001
S002,P010,Packaged Foods,2025-08-04,223,0.0,1,27,195,0,0,93,12,SUP004
S002,P006,Perishables,2025-01-06,122,0.0,6,29,87,0,0,108,14,SUP002
