store_id,store_name,region,store_type,product_id,product_name,category,week_start,opening_stock,units_received,spoilage_units,units_sold,closing_stock,stockout_flag,lost_sales_units,lost_sales_value,reorder_point,safety_stock,supplier_id,avg_lead_time_days,reliability_score,unit_cost,unit_price,inventory_value,cogs,spoilage_cost
S011,East Standard 11,East,Standard,P027,Hand Sanitizer 200ml,Personal Care,2025-02-17,846,276.0,4,55,787,0,0,0.0,134,17,SUP009,18,0.9,370.0,556.57,291190.0,20350.0,1480.0
S013,West Flagship 13,West,Flagship,P013,Cola 2L,Beverages,2025-05-12,152,0.0,0,46,106,0,0,0.0,132,17,SUP005,19,0.83,71.04,102.19,7530.240000000001,3267.84,0.0
S009,East Flagship 9,East,Flagship,P016,Energy Drink Can,Beverages,2025-07-28,732,0.0,2,95,635,0,0,0.0,230,38,SUP006,15,0.83,389.91,568.72,247592.85,37041.450000000004,779.82
S015,West Standard 15,West,Standard,P024,Paper Towels (2 pack),Household Essentials,2025-05-12,180,0.0,0,28,152,0,0,0.0,73,12,SUP008,13,0.97,942.51,1453.01,143261.52,26390.28,0.0
S005,South Flagship 5,South,Flagship,P028,Shaving Cream,Personal Care,2025-06-02,280,0.0,0,80,200,0,0,0.0,196,33,SUP010,15,0.9,150.41,217.98,30082.0,12032.8,0.0
S014,West Standard 14,West,Standard,P007,Instant Noodles Pack,Packaged Foods,2025-05-05,75,41.0,0,21,54,0,0,0.0,40,10,SUP003,10,0.85,478.65,792.21,25847.1,10051.65,0.0
S016,West Express 16,West,Express,P001,Fresh Milk 1L,Perishables,2025-02-17,63,0.0,2,26,35,0,0,0.0,58,10,SUP001,13,0.95,74.84,135.63,2619.4,1945.8400000000001,149.68
S006,South Standard 6,South,Standard,P029,Deodorant Spray,Personal Care,2025-09-22,169,89.0,0,15,154,0,0,0.0,62,8,SUP009,18,0.9,518.28,771.74,79815.12,7774.2,0.0
S012,East Express 12,East,Express,P015,Mineral Water 1L,Beverages,2025-10-20,88,0.0,0,27,61,0,0,0.0,66,8,SUP005,19,0.83,235.43,413.22,14361.23,6356.610000000001,0.0
S005,South Flagship 5,South,Flagship,P015,Mineral Water 1L,Beverages,2025-01-06,216,0.0,1,55,160,0,0,0.0,192,24,SUP005,19,0.83,235.43,413.22,37668.8,12948.65,235.43
S007,South Standard 7,South,Standard,P002,Brown Bread,Perishables,2025-10-13,183,0.0,8,19,156,0,0,0.0,66,8,SUP002,21,0.92,168.93,291.21,26353.08,3209.67,1351.44
S014,West Standard 14,West,Standard,P014,Orange Juice 1L,Beverages,2025-12-29,110,0.0,0,30,80,0,0,0.0,71,12,SUP006,15,0.83,249.02,418.47,19921.600000000002,7470.6,0.0
S010,East Standard 10,East,Standard,P009,Biscuits Family Pack,Packaged Foods,2025-06-09,77,49.0,0,38,39,0,0,0.0,41,10,SUP003,10,0.85,130.23,193.67,5078.969999999999,4948.74,0.0
S008,South Express 8,South,Express,P011,Pasta 500g,Packaged Foods,2025-09-15,77,45.0,0,20,57,0,0,0.0,41,10,SUP003,10,0.85,389.93,598.54,22226.010000000002,7798.6,0.0
S011,East Standard 11,East,Standard,P008,Breakfast Cereal,Packaged Foods,2025-11-10,181,0.0,0,31,150,0,0,0.0,105,13,SUP004,21,0.85,71.87,118.18,10780.5,2227.9700000000003,0.0
S016,West Express 16,West,Express,P010,Frozen Peas 500g,Packaged Foods,2025-04-21,73,0.0,0,15,58,0,0,0.0,48,6,SUP004,21,0.85,562.75,881.36,32639.5,8441.25,0.0
S002,North Standard 2,North,Standard,P008,Breakfast Cereal,Packaged Foods,2025-07-21,210,0.0,0,33,177,0,0,0.0,118,15,SUP004,21,0.85,71.87,118.18,12720.990000000002,2371.71,0.0
S008,South Express 8,South,Express,P016,Energy Drink Can,Beverages,2025-12-22,110,0.0,0,44,66,0,0,0.0,80,13,SUP006,15,0.83,389.91,568.72,25734.06,17156.04,0.0
S009,East Flagship 9,East,Flagship,P005,Butter 100g,Perishables,2025-12-22,499,298.0,30,97,372,0,0,0.0,201,34,SUP001,13,0.95,223.18,345.5,83022.96,21648.46,6695.400000000001
S007,South Standard 7,South,Standard,P002,Brown Bread,Perishables,2025-04-21,47,0.0,2,20,25,0,0,0.0,66,8,SUP002,21,0.92,168.93,291.21,4223.25,3378.6000000000004,337.86
S016,West Express 16,West,Express,P023,All-Purpose Cleaner,Household Essentials,2025-09-22,75,43.0,0,25,50,0,0,0.0,40,10,SUP007,6,0.89,343.86,620.06,17193.0,8596.5,0.0
S012,East Express 12,East,Express,P014,Orange Juice 1L,Beverages,2025-06-09,33,0.0,0,13,20,0,0,0.0,38,6,SUP006,15,0.83,249.02,418.47,4980.400000000001,3237.26,0.0
S004,North Express 4,North,Express,P029,Deodorant Spray,Personal Care,2025-06-02,139,0.0,0,9,130,0,0,0.0,30,4,SUP009,18,0.9,518.28,771.74,67376.4,4664.5199999999995,0.0
S013,West Flagship 13,West,Flagship,P011,Pasta 500g,Packaged Foods,2025-03-10,261,0.0,0,58,203,0,0,0.0,108,27,SUP003,10,0.85,389.93,598.54,79155.79000000001,22615.94,0.0
S007,South Standard 7,South,Standard,P009,Biscuits Family Pack,Packaged Foods,2025-06-16,100,0.0,0,21,79,0,0,0.0,37,9,SUP003,10,0.85,130.23,193.67,10288.17,2734.83,0.0
S004,North Express 4,North,Express,P029,Deodorant Spray,Personal Care,2025-01-13,27,0.0,0,9,18,0,0,0.0,30,4,SUP009,18,0.9,518.28,771.74,9329.039999999999,4664.5199999999995,0.0
S007,South Standard 7,South,Standard,P001,Fresh Milk 1L,Perishables,2025-10-20,75,0.0,3,46,26,0,0,0.0,94,16,SUP001,13,0.95,74.84,135.63,1945.8400000000001,3442.6400000000003,224.52
S013,West Flagship 13,West,Flagship,P003,Paneer 200g,Perishables,2025-03-24,378,0.0,14,61,303,0,0,0.0,129,22,SUP001,13,0.95,33.93,50.31,10280.789999999999,2069.73,475.02
S006,South Standard 6,South,Standard,P009,Biscuits Family Pack,Packaged Foods,2025-05-26,52,0.0,0,36,16,0,0,0.0,44,11,SUP003,10,0.85,130.23,193.67,2083.68,4688.28,0.0
S008,South Express 8,South,Express,P023,All-Purpose Cleaner,Household Essentials,2025-03-17,53,0.0,0,27,26,0,0,0.0,42,10,SUP007,6,0.89,343.86,620.06,8940.36,9284.220000000001,0.0
S016,West Express 16,West,Express,P015,Mineral Water 1L,Beverages,2025-05-19,96,89.0,0,27,69,0,0,0.0,69,9,SUP005,19,0.83,235.43,413.22,16244.67,6356.610000000001,0.0
S008,South Express 8,South,Express,P013,Cola 2L,Beverages,2025-10-20,68,68.0,0,18,50,0,0,0.0,51,6,SUP005,19,0.83,71.04,102.19,3552.0000000000005,1278.72,0.0
S007,South Standard 7,South,Standard,P021,Toilet Paper (6 pack),Household Essentials,2025-05-19,151,72.0,0,57,94,0,0,0.0,81,20,SUP007,6,0.89,822.15,1325.71,77282.09999999999,46862.549999999996,0.0
S008,South Express 8,South,Express,P025,Toothpaste 100g,Personal Care,2025-09-15,374,123.0,1,16,357,0,0,0.0,60,7,SUP009,18,0.9,381.89,560.84,136334.72999999998,6110.24,381.89
S016,West Express 16,West,Express,P010,Frozen Peas 500g,Packaged Foods,2025-03-17,159,0.0,0,13,146,0,0,0.0,48,6,SUP004,21,0.85,562.75,881.36,82161.5,7315.75,0.0
S003,North Standard 3,North,Standard,P022,Trash Bags (30 pack),Household Essentials,2025-09-29,429,236.0,0,65,364,0,0,0.0,146,24,SUP008,13,0.97,364.5,550.03,132678.0,23692.5,0.0
S013,West Flagship 13,West,Flagship,P019,Dish Soap 500ml,Household Essentials,2025-07-21,126,0.0,0,58,68,0,0,0.0,88,22,SUP007,6,0.89,633.68,997.2,43090.24,36753.439999999995,0.0
S007,South Standard 7,South,Standard,P009,Biscuits Family Pack,Packaged Foods,2025-05-12,41,0.0,0,23,18,0,0,0.0,37,9,SUP003,10,0.85,130.23,193.67,2344.14,2995.29,0.0
S014,West Standard 14,West,Standard,P010,Frozen Peas 500g,Packaged Foods,2025-09-08,260,0.0,1,24,235,0,0,0.0,85,11,SUP004,21,0.85,562.75,881.36,132246.25,13506.0,562.75
S005,South Flagship 5,South,Flagship,P008,Breakfast Cereal,Packaged Foods,2025-01-06,189,0.0,0,51,138,0,0,0.0,168,21,SUP004,21,0.85,71.87,118.18,9918.060000000001,3665.3700000000003,0.0
S014,West Standard 14,West,Standard,P030,Hair Oil 200ml,Personal Care,2025-10-20,122,0.0,0,41,81,0,0,0.0,82,14,SUP010,15,0.9,312.2,464.39,25288.2,12800.199999999999,0.0
S004,North Express 4,North,Express,P002,Brown Bread,Perishables,2025-04-21,50,47.0,2,13,35,0,0,0.0,38,5,SUP002,21,0.92,168.93,291.21,5912.55,2196.09,337.86
S008,South Express 8,South,Express,P026,Body Wash 250ml,Personal Care,2025-01-27,96,0.0,0,39,57,0,0,0.0,83,14,SUP010,15,0.9,405.93,622.07,23138.010000000002,15831.27,0.0
S010,East Standard 10,East,Standard,P014,Orange Juice 1L,Beverages,2025-05-05,189,131.0,1,31,157,0,0,0.0,71,12,SUP006,15,0.83,249.02,418.47,39096.14,7719.62,249.02
S004,North Express 4,North,Express,P004,Fresh Curd 500g,Perishables,2025-10-27,25,0.0,1,24,0,1,7,998.62,89,11,SUP002,21,0.92,97.3,142.66,0.0,2335.2,97.3
S008,South Express 8,South,Express,P007,Instant Noodles Pack,Packaged Foods,2025-09-29,70,63.0,0,16,54,0,0,0.0,23,6,SUP003,10,0.85,478.65,792.21,25847.1,7658.4,0.0
S016,West Express 16,West,Express,P009,Biscuits Family Pack,Packaged Foods,2025-02-17,27,0.0,0,18,9,0,0,0.0,23,6,SUP003,10,0.85,130.23,193.67,1172.07,2344.14,0.0
S005,South Flagship 5,South,Flagship,P002,Brown Bread,Perishables,2025-08-18,370,0.0,17,34,319,0,0,0.0,113,14,SUP002,21,0.92,168.93,291.21,53888.670000000006,5743.62,2871.81
S006,South Standard 6,South,Standard,P021,Toilet Paper (6 pack),Household Essentials,2025-03-24,180,121.0,0,50,130,0,0,0.0,96,24,SUP007,6,0.89,822.15,1325.71,106879.5,41107.5,0.0
S011,East Standard 11,East,Standard,P010,Frozen Peas 500g,Packaged Foods,2025-08-18,99,0.0,0,23,76,0,0,0.0,83,10,SUP004,21,0.85,562.75,881.36,42769.0,12943.25,0.0
S008,South Express 8,South,Express,P018,Green Tea Box,Beverages,2025-10-27,244,244.0,1,34,209,0,0,0.0,79,13,SUP006,15,0.83,203.58,352.78,42548.22,6921.72,203.58
S007,South Standard 7,South,Standard,P003,Paneer 200g,Perishables,2025-06-09,113,97.0,4,37,72,0,0,0.0,76,13,SUP001,13,0.95,33.93,50.31,2442.96,1255.41,135.72
S008,South Express 8,South,Express,P012,Ketchup 500g,Packaged Foods,2025-06-16,119,0.0,0,10,109,0,0,0.0,32,4,SUP004,21,0.85,254.57,434.46,27748.13,2545.7,0.0
S011,East Standard 11,East,Standard,P028,Shaving Cream,Personal Care,2025-05-26,188,166.0,0,59,129,0,0,0.0,123,20,SUP010,15,0.9,150.41,217.98,19402.89,8874.19,0.0
S008,South Express 8,South,Express,P014,Orange Juice 1L,Beverages,2025-07-14,112,0.0,0,13,99,0,0,0.0,42,7,SUP006,15,0.83,249.02,418.47,24652.98,3237.26,0.0
S007,South Standard 7,South,Standard,P015,Mineral Water 1L,Beverages,2025-05-26,142,0.0,1,40,101,0,0,0.0,112,14,SUP005,19,0.83,235.43,413.22,23778.43,9417.2,235.43
S002,North Standard 2,North,Standard,P001,Fresh Milk 1L,Perishables,2025-05-19,293,171.0,11,50,232,0,0,0.0,112,19,SUP001,13,0.95,74.84,135.63,17362.88,3742.0,823.24
S008,South Express 8,South,Express,P026,Body Wash 250ml,Personal Care,2025-04-14,134,0.0,0,42,92,0,0,0.0,83,14,SUP010,15,0.9,405.93,622.07,37345.56,17049.06,0.0
S015,West Standard 15,West,Standard,P024,Paper Towels (2 pack),Household Essentials,2025-05-05,214,139.0,0,34,180,0,0,0.0,73,12,SUP008,13,0.97,942.51,1453.01,169651.8,32045.34,0.0
S005,South Flagship 5,South,Flagship,P017,Instant Coffee 100g,Beverages,2025-08-11,675,380.0,3,70,602,0,0,0.0,264,33,SUP005,19,0.83,74.68,129.0,44957.36,5227.6,224.04000000000002
S003,North Standard 3,North,Standard,P022,Trash Bags (30 pack),Household Essentials,2025-10-06,364,0.0,0,75,289,0,0,0.0,146,24,SUP008,13,0.97,364.5,550.03,105340.5,27337.5,0.0
S003,North Standard 3,North,Standard,P001,Fresh Milk 1L,Perishables,2025-05-12,292,0.0,11,47,234,0,0,0.0,110,18,SUP001,13,0.95,74.84,135.63,17512.56,3517.48,823.24
S005,South Flagship 5,South,Flagship,P011,Pasta 500g,Packaged Foods,2025-05-26,122,0.0,0,88,34,0,0,0.0,109,27,SUP003,10,0.85,389.93,598.54,13257.62,34313.840000000004,0.0
S008,South Express 8,South,Express,P023,All-Purpose Cleaner,Household Essentials,2025-08-25,56,0.0,0,32,24,0,0,0.0,42,10,SUP007,6,0.89,343.86,620.06,8252.64,11003.52,0.0
S004,North Express 4,North,Express,P023,All-Purpose Cleaner,Household Essentials,2025-07-21,44,0.0,0,18,26,0,0,0.0,37,9,SUP007,6,0.89,343.86,620.06,8940.36,6189.4800000000005,0.0
S014,West Standard 14,West,Standard,P022,Trash Bags (30 pack),Household Essentials,2025-09-22,419,249.0,0,45,374,0,0,0.0,137,23,SUP008,13,0.97,364.5,550.03,136323.0,16402.5,0.0
S009,East Flagship 9,East,Flagship,P016,Energy Drink Can,Beverages,2025-02-10,386,0.0,1,95,290,0,0,0.0,230,38,SUP006,15,0.83,389.91,568.72,113073.90000000001,37041.450000000004,389.91
S010,East Standard 10,East,Standard,P022,Trash Bags (30 pack),Household Essentials,2025-07-21,217,0.0,0,48,169,0,0,0.0,137,23,SUP008,13,0.97,364.5,550.03,61600.5,17496.0,0.0
S012,East Express 12,East,Express,P021,Toilet Paper (6 pack),Household Essentials,2025-01-27,88,62.0,0,38,50,0,0,0.0,47,12,SUP007,6,0.89,822.15,1325.71,41107.5,31241.7,0.0
S005,South Flagship 5,South,Flagship,P006,Fresh Eggs (12),Perishables,2025-03-17,614,0.0,31,53,530,0,0,0.0,154,19,SUP002,21,0.92,51.14,81.02,27104.2,2710.42,1585.34
S014,West Standard 14,West,Standard,P025,Toothpaste 100g,Personal Care,2025-10-20,238,0.0,0,36,202,0,0,0.0,101,13,SUP009,18,0.9,381.89,560.84,77141.78,13748.039999999999,0.0
S012,East Express 12,East,Express,P004,Fresh Curd 500g,Perishables,2025-04-21,222,136.0,11,36,175,0,0,0.0,90,11,SUP002,21,0.92,97.3,142.66,17027.5,3502.7999999999997,1070.3
S004,North Express 4,North,Express,P003,Paneer 200g,Perishables,2025-07-21,110,63.0,4,23,83,0,0,0.0,44,7,SUP001,13,0.95,33.93,50.31,2816.19,780.39,135.72
S014,West Standard 14,West,Standard,P022,Trash Bags (30 pack),Household Essentials,2025-11-10,381,185.0,0,61,320,0,0,0.0,137,23,SUP008,13,0.97,364.5,550.03,116640.0,22234.5,0.0
S002,North Standard 2,North,Standard,P015,Mineral Water 1L,Beverages,2025-06-16,325,208.0,1,41,283,0,0,0.0,135,17,SUP005,19,0.83,235.43,413.22,66626.69,9652.630000000001,235.43
S001,North Flagship 1,North,Flagship,P013,Cola 2L,Beverages,2025-10-27,352,210.0,0,43,309,0,0,0.0,143,18,SUP005,19,0.83,71.04,102.19,21951.36,3054.7200000000003,0.0
S002,North Standard 2,North,Standard,P016,Energy Drink Can,Beverages,2025-10-06,155,0.0,0,57,98,0,0,0.0,147,24,SUP006,15,0.83,389.91,568.72,38211.18,22224.870000000003,0.0
S008,South Express 8,South,Express,P025,Toothpaste 100g,Personal Care,2025-11-03,236,0.0,0,17,219,0,0,0.0,60,7,SUP009,18,0.9,381.89,560.84,83633.91,6492.13,0.0
S006,South Standard 6,South,Standard,P021,Toilet Paper (6 pack),Household Essentials,2025-11-10,154,0.0,0,50,104,0,0,0.0,96,24,SUP007,6,0.89,822.15,1325.71,85503.59999999999,41107.5,0.0
S003,North Standard 3,North,Standard,P009,Biscuits Family Pack,Packaged Foods,2025-04-07,63,0.0,0,31,32,0,0,0.0,43,11,SUP003,10,0.85,130.23,193.67,4167.36,4037.1299999999997,0.0
S014,West Standard 14,West,Standard,P027,Hand Sanitizer 200ml,Personal Care,2025-04-07,218,0.0,1,42,175,0,0,0.0,138,17,SUP009,18,0.9,370.0,556.57,64750.0,15540.0,370.0
S004,North Express 4,North,Express,P025,Toothpaste 100g,Personal Care,2025-12-15,65,0.0,0,15,50,0,0,0.0,53,7,SUP009,18,0.9,381.89,560.84,19094.5,5728.349999999999,0.0
S005,South Flagship 5,South,Flagship,P030,Hair Oil 200ml,Personal Care,2025-03-10,196,172.0,0,56,140,0,0,0.0,127,21,SUP010,15,0.9,312.2,464.39,43708.0,17483.2,0.0
S005,South Flagship 5,South,Flagship,P003,Paneer 200g,Perishables,2025-03-03,142,0.0,5,78,59,0,0,0.0,130,22,SUP001,13,0.95,33.93,50.31,2001.87,2646.54,169.65
S006,South Standard 6,South,Standard,P017,Instant Coffee 100g,Beverages,2025-12-22,415,0.0,2,64,349,0,0,0.0,185,23,SUP005,19,0.83,74.68,129.0,26063.320000000003,4779.52,149.36
S013,West Flagship 13,West,Flagship,P012,Ketchup 500g,Packaged Foods,2025-03-31,251,0.0,1,30,220,0,0,0.0,83,10,SUP004,21,0.85,254.57,434.46,56005.4,7637.099999999999,254.57
S012,East Express 12,East,Express,P005,Butter 100g,Perishables,2025-07-07,164,0.0,10,33,121,0,0,0.0,62,10,SUP001,13,0.95,223.18,345.5,27004.780000000002,7364.9400000000005,2231.8
S008,South Express 8,South,Express,P012,Ketchup 500g,Packaged Foods,2025-01-06,36,0.0,0,10,26,0,0,0.0,32,4,SUP004,21,0.85,254.57,434.46,6618.82,2545.7,0.0
S013,West Flagship 13,West,Flagship,P002,Brown Bread,Perishables,2025-05-26,291,0.0,13,41,237,0,0,0.0,112,14,SUP002,21,0.92,168.93,291.21,40036.41,6926.13,2196.09
S011,East Standard 11,East,Standard,P012,Ketchup 500g,Packaged Foods,2025-12-15,156,0.0,0,15,141,0,0,0.0,52,7,SUP004,21,0.85,254.57,434.46,35894.37,3818.5499999999997,0.0
S010,East Standard 10,East,Standard,P005,Butter 100g,Perishables,2025-07-14,176,0.0,11,36,129,0,0,0.0,118,20,SUP001,13,0.95,223.18,345.5,28790.22,8034.4800000000005,2454.98
S008,South Express 8,South,Express,P030,Hair Oil 200ml,Personal Care,2025-02-24,143,0.0,0,20,123,0,0,0.0,48,8,SUP010,15,0.9,312.2,464.39,38400.6,6244.0,0.0
S008,South Express 8,South,Express,P007,Instant Noodles Pack,Packaged Foods,2025-02-03,76,76.0,0,15,61,0,0,0.0,23,6,SUP003,10,0.85,478.65,792.21,29197.649999999998,7179.75,0.0
S014,West Standard 14,West,Standard,P014,Orange Juice 1L,Beverages,2025-12-01,223,0.0,1,26,196,0,0,0.0,71,12,SUP006,15,0.83,249.02,418.47,48807.920000000006,6474.52,249.02
S008,South Express 8,South,Express,P020,Laundry Detergent 1kg,Household Essentials,2025-03-24,69,0.0,0,14,55,0,0,0.0,26,4,SUP008,13,0.97,395.11,674.34,21731.05,5531.54,0.0
S011,East Standard 11,East,Standard,P028,Shaving Cream,Personal Care,2025-11-24,287,0.0,0,52,235,0,0,0.0,123,20,SUP010,15,0.9,150.41,217.98,35346.35,7821.32,0.0
S004,North Express 4,North,Express,P020,Laundry Detergent 1kg,Household Essentials,2025-04-21,62,37.0,0,9,53,0,0,0.0,23,4,SUP008,13,0.97,395.11,674.34,20940.83,3555.9900000000002,0.0
S002,North Standard 2,North,Standard,P030,Hair Oil 200ml,Personal Care,2025-06-30,113,0.0,0,26,87,0,0,0.0,89,15,SUP010,15,0.9,312.2,464.39,27161.399999999998,8117.2,0.0
S011,East Standard 11,East,Standard,P017,Instant Coffee 100g,Beverages,2025-12-15,568,0.0,3,47,518,0,0,0.0,165,21,SUP005,19,0.83,74.68,129.0,38684.240000000005,3509.9600000000005,224.04000000000002
S008,South Express 8,South,Express,P016,Energy Drink Can,Beverages,2025-02-03,197,0.0,1,34,162,0,0,0.0,80,13,SUP006,15,0.83,389.91,568.72,63165.420000000006,13256.94,389.91
S012,East Express 12,East,Express,P020,Laundry Detergent 1kg,Household Essentials,2025-03-10,36,32.0,0,12,24,0,0,0.0,23,4,SUP008,13,0.97,395.11,674.34,9482.64,4741.32,0.0
S011,East Standard 11,East,Standard,P026,Body Wash 250ml,Personal Care,2025-01-06,159,0.0,0,52,107,0,0,0.0,136,23,SUP010,15,0.9,405.93,622.07,43434.51,21108.36,0.0
S005,South Flagship 5,South,Flagship,P029,Deodorant Spray,Personal Care,2025-08-18,87,0.0,0,22,65,0,0,0.0,89,11,SUP009,18,0.9,518.28,771.74,33688.2,11402.16,0.0
S009,East Flagship 9,East,Flagship,P007,Instant Noodles Pack,Packaged Foods,2025-07-14,76,0.0,0,32,44,0,0,0.0,68,17,SUP003,10,0.85,478.65,792.21,21060.6,15316.8,0.0
S001,North Flagship 1,North,Flagship,P018,Green Tea Box,Beverages,2025-05-19,184,0.0,1,96,87,0,0,0.0,221,37,SUP006,15,0.83,203.58,352.78,17711.460000000003,19543.68,203.58
S009,East Flagship 9,East,Flagship,P006,Fresh Eggs (12),Perishables,2025-06-16,334,0.0,17,46,271,0,0,0.0,170,21,SUP002,21,0.92,51.14,81.02,13858.94,2352.44,869.38
S015,West Standard 15,West,Standard,P017,Instant Coffee 100g,Beverages,2025-09-15,92,0.0,0,46,46,0,0,0.0,172,22,SUP005,19,0.83,74.68,129.0,3435.28,3435.28,0.0
S015,West Standard 15,West,Standard,P027,Hand Sanitizer 200ml,Personal Care,2025-05-12,626,0.0,3,43,580,0,0,0.0,139,17,SUP009,18,0.9,370.0,556.57,214600.0,15910.0,1110.0
S008,South Express 8,South,Express,P019,Dish Soap 500ml,Household Essentials,2025-02-24,63,43.0,0,24,39,0,0,0.0,34,8,SUP007,6,0.89,633.68,997.2,24713.519999999997,15208.32,0.0
S007,South Standard 7,South,Standard,P021,Toilet Paper (6 pack),Household Essentials,2025-12-01,96,0.0,0,50,46,0,0,0.0,81,20,SUP007,6,0.89,822.15,1325.71,37818.9,41107.5,0.0
S011,East Standard 11,East,Standard,P028,Shaving Cream,Personal Care,2025-08-25,113,0.0,0,53,60,0,0,0.0,123,20,SUP010,15,0.9,150.41,217.98,9024.6,7971.73,0.0
S002,North Standard 2,North,Standard,P012,Ketchup 500g,Packaged Foods,2025-05-05,81,73.0,0,21,60,0,0,0.0,59,7,SUP004,21,0.85,254.57,434.46,15274.199999999999,5345.97,0.0
S007,South Standard 7,South,Standard,P015,Mineral Water 1L,Beverages,2025-08-18,220,0.0,1,26,193,0,0,0.0,112,14,SUP005,19,0.83,235.43,413.22,45437.99,6121.18,235.43
S006,South Standard 6,South,Standard,P004,Fresh Curd 500g,Perishables,2025-02-10,788,375.0,39,59,690,0,0,0.0,183,23,SUP002,21,0.92,97.3,142.66,67137.0,5740.7,3794.7
S011,East Standard 11,East,Standard,P012,Ketchup 500g,Packaged Foods,2025-01-20,20,0.0,0,17,3,0,0,0.0,52,7,SUP004,21,0.85,254.57,434.46,763.71,4327.69,0.0
S012,East Express 12,East,Express,P023,All-Purpose Cleaner,Household Essentials,2025-04-21,52,0.0,0,30,22,0,0,0.0,37,9,SUP007,6,0.89,343.86,620.06,7564.92,10315.800000000001,0.0
S006,South Standard 6,South,Standard,P022,Trash Bags (30 pack),Household Essentials,2025-09-22,109,0.0,0,58,51,0,0,0.0,149,25,SUP008,13,0.97,364.5,550.03,18589.5,21141.0,0.0
S004,North Express 4,North,Express,P005,Butter 100g,Perishables,2025-03-24,193,67.0,12,29,152,0,0,0.0,62,10,SUP001,13,0.95,223.18,345.5,33923.36,6472.22,2678.16
S011,East Standard 11,East,Standard,P024,Paper Towels (2 pack),Household Essentials,2025-08-25,142,0.0,0,22,120,0,0,0.0,70,12,SUP008,13,0.97,942.51,1453.01,113101.2,20735.22,0.0
S006,South Standard 6,South,Standard,P009,Biscuits Family Pack,Packaged Foods,2025-08-11,83,59.0,0,24,59,0,0,0.0,44,11,SUP003,10,0.85,130.23,193.67,7683.57,3125.5199999999995,0.0
S005,South Flagship 5,South,Flagship,P021,Toilet Paper (6 pack),Household Essentials,2025-11-10,432,0.0,0,74,358,0,0,0.0,137,34,SUP007,6,0.89,822.15,1325.71,294329.7,60839.1,0.0
S002,North Standard 2,North,Standard,P015,Mineral Water 1L,Beverages,2025-02-24,774,278.0,3,49,722,0,0,0.0,135,17,SUP005,19,0.83,235.43,413.22,169980.46,11536.07,706.29
S002,North Standard 2,North,Standard,P004,Fresh Curd 500g,Perishables,2025-01-06,207,0.0,10,63,134,0,0,0.0,184,23,SUP002,21,0.92,97.3,142.66,13038.199999999999,6129.9,973.0
S011,East Standard 11,East,Standard,P004,Fresh Curd 500g,Perishables,2025-04-21,40,0.0,2,38,0,1,20,2853.2,164,20,SUP002,21,0.92,97.3,142.66,0.0,3697.4,194.6
S010,East Standard 10,East,Standard,P008,Breakfast Cereal,Packaged Foods,2025-01-20,53,0.0,0,27,26,0,0,0.0,109,14,SUP004,21,0.85,71.87,118.18,1868.6200000000001,1940.4900000000002,0.0
S005,South Flagship 5,South,Flagship,P008,Breakfast Cereal,Packaged Foods,2025-08-11,147,0.0,0,57,90,0,0,0.0,168,21,SUP004,21,0.85,71.87,118.18,6468.3,4096.59,0.0
S004,North Express 4,North,Express,P018,Green Tea Box,Beverages,2025-12-08,69,0.0,0,27,42,0,0,0.0,70,12,SUP006,15,0.83,203.58,352.78,8550.36,5496.660000000001,0.0
S008,South Express 8,South,Express,P026,Body Wash 250ml,Personal Care,2025-02-10,275,0.0,1,39,235,0,0,0.0,83,14,SUP010,15,0.9,405.93,622.07,95393.55,15831.27,405.93
S006,South Standard 6,South,Standard,P003,Paneer 200g,Perishables,2025-11-24,94,0.0,3,30,61,0,0,0.0,91,15,SUP001,13,0.95,33.93,50.31,2069.73,1017.9,101.78999999999999
S006,South Standard 6,South,Standard,P029,Deodorant Spray,Personal Care,2025-01-20,29,0.0,0,20,9,0,0,0.0,62,8,SUP009,18,0.9,518.28,771.74,4664.5199999999995,10365.599999999999,0.0
